Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style* 1-Omist. Suomi-auto / Toyota Approved lisäturva 12kk sis.hintaan *|2016|83 000|18 990 €|11-2021",2016,83 000,18 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium | Rahoitustarjous 2,9 % + kulut|2016|88 500|18 800 €|11-2021",2016,88 500,18 800 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active *LED-ajovalot, Merkkihuollettu 1om. Suomiauto*|2016|96 000|16 990 €|11-2021",2016,96 000,16 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *** J. autoturva saatavilla, J. kotiintoimitus|2016|75 000|18 900 €|11-2021",2016,75 000,18 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|85 000|18 900 €|11-2021",2016,85 000,18 900 €,11-2021
Toyota Auris (1.8)|2016|163 000|13 990 €|11-2021,2016,163 000,13 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active *** J. autoturva saatavilla, J. kotiintoimitus, lahjakortti kaupan|2016|68 000|21 400 €|11-2021",2016,68 000,21 400 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|65 000|17 900 €|11-2021",2016,65 000,17 900 €,11-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S ** Suomi-auto / Toyota Approved turva 12kk ilman km rajaa sis.hintaan **|2016|56 000|17 990 €|11-2021",2016,56 000,17 990 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Edition 5ov (MY15)|2015|21 000|20 000 €|00-0000",2015,21 000,20 000 €,00-0000
"Toyota Auris (1.6) 1,6 Valvematic Active Edition A 5ov (15|2015|37 000|18 500 €|00-0000",2015,37 000,18 500 €,00-0000
Toyota Auris (1.8)|2015|37 000|17 400 €|00-0000,2015,37 000,17 400 €,00-0000
"Toyota Auris (1.4) 1.4 D-4D DPF Life NETTO TARJOUS ! Hieno. Suomi, Eberi, 3,7 l. maantieajossa !|2015|73 000|10 990 €(sis. ALV)|06-2021",2015,73 000,10 990 €(sis. ALV),06-2021
"Toyota Auris (1.2) Touring Sports 1,2T Active Multidrive S Aut -navi-kamera|2015|35 000|19 535 €|08-2021",2015,35 000,19 535 €,08-2021
Toyota Auris (1.6)|2015|200 000|9 490 €|08-2021,2015,200 000,9 490 €,08-2021
Toyota Auris (1.6)|2015|120 000|13 800 €|06-2021,2015,120 000,13 800 €,06-2021
Toyota Auris (1.6)|2015|50 143|17 500 €|08-2021,2015,50 143,17 500 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium|2015|118 000|16 950 €|07-2021",2015,118 000,16 950 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Lounge // Navigointi / Osanahkaverhoilu/SPECIAL-KORKOTARJOUS 0,99%+KULUT/|2015|79 694|16 990 €|06-2021",2015,79 694,16 990 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition, Minimihyvitys 1500e|2015|66 590|19 750 €|06-2021",2015,66 590,19 750 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *** J. autoturva saatavilla, J. kotiintoimitus|2015|28 000|18 100 €|06-2021",2015,28 000,18 100 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - Xenon, Navigointi, Tutkat, Kamera|2015|177 000|13 400 €|06-2021",2015,177 000,13 400 €,06-2021
"Toyota Auris (1.3) 1,33 Dual VVT-i Life - **Auto huollettu viimeksi maaliskuussa 2021**Käyttöönotto 11.11.2015**|2015|142 000|11 700 €(sis. ALV)|08-2021",2015,142 000,11 700 €(sis. ALV),08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Navi, Kamera, Lasikatto. *** J. kotiintoimitus|2015|120 000|15 980 €|07-2021",2015,120 000,15 980 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *Navigointi*Lasikatto* *** J. autoturva saatavilla, J. kotiintoimi|2015|94 000|16 900 €|05-2021",2015,94 000,16 900 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style *Bilmax Käyttöturva 6kk/10tkm*Navi*peruutuskamera*|2015|50 000|18 280 €|09-2021",2015,50 000,18 280 €,09-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S **Approved vaihtoauto**|2015|58 000|16 480 €|07-2021",2015,58 000,16 480 €,07-2021
Toyota Auris (1.8)|2015|102 000|16 990 €|05-2021,2015,102 000,16 990 €,05-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov|2015|345 000|8 960 €|10-2021",2015,345 000,8 960 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Rahoitus 1.89% jopa ilman käsirahaa!|2015|99 000|15 700 €|06-2021",2015,99 000,15 700 €,06-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S / Led-Ajovalot / Peruutuskamera / Vetokoukku|2015|153 000|13 600 €|05-2021",2015,153 000,13 600 €,05-2021
Toyota Auris (1.8)|2015|255 000|10 690 €|07-2021,2015,255 000,10 690 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - Korko 0,99% ja1000€ S-bonuskirjaus! 72 kk, rah.ilman käsirahaa!!|2015|64 000|16 800 €(sis. ALV)|06-2021",2015,64 000,16 800 €(sis. ALV),06-2021
"Toyota Auris (1.8) Toyota AURIS 1,8 Hybrid Active Edition 5ov (MY15)|2015|115 000|16 390 €|07-2021",2015,115 000,16 390 €,07-2021
"Toyota Auris (1.4) Touring Sports 1,4 D-4D Active Edition SUOMI-auto / Merkkiliikkeen huoltokirja / Navi / P.kamera|2015|225 000|9 890 €|06-2021",2015,225 000,9 890 €,06-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2015|46 000|18 500 €|07-2021",2015,46 000,18 500 €,07-2021
"Toyota Auris (1.6) 132hv // Navigointi, Peruutuskamera, Vak.nop.sääd. ym. // Vaihto/Rahoitus|2015|49 000|15 900 €|06-2021",2015,49 000,15 900 €,06-2021
Toyota Auris (1.2)|2015|125 459|15 900 €|06-2021,2015,125 459,15 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style ** JUURI TULLUT / Panorama / P-kamera / Navi / Koukku. **|2015|150 000|14 690 €|06-2021",2015,150 000,14 690 €,06-2021
"Toyota Auris (1.8) Toyota AURIS 1,8 Hybrid Premium (MY15.B)|2015|103 000|16 950 €|07-2021",2015,103 000,16 950 €,07-2021
Toyota Auris (1.8) **0.99% KESÄKUUN KORKOTARJOUS**1.8 HYBRID ACTIVE *P-KAMERA* TALOUDELLINEN HYBRIDI!|2015|119 500|14 800 €|06-2021,2015,119 500,14 800 €,06-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S Automaatti 5-ov *** J. autoturva saatavilla, J. kotiintoi|2015|90 000|15 990 €|07-2021",2015,90 000,15 990 €,07-2021
"Toyota Auris (1.6) 1,6 D-4D Active **Webasto // Navi // Peruutuskamera**|2015|113 000|10 900 €|08-2021",2015,113 000,10 900 €,08-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Active Edt (15|2015|87 000|17 490 €|05-2021",2015,87 000,17 490 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active // Cruise / Peruutuskamera / Bluetooth-audio //|2015|75 000|15 690 €|05-2021",2015,75 000,15 690 €,05-2021
"Toyota Auris (1.6) Touring Sports 1,6 Active Edt A (15 NAVI PERUUTUSKAMERA 2X RENKAAT ALUILLA TOYOTALLA HUOLLETTU VAKKARI|2015|70 000|15 900 €|06-2021",2015,70 000,15 900 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov ** Suomi-auto / Toyota Turva 12kk **|2015|68 000|17 300 €|07-2021",2015,68 000,17 300 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S **12kk Toyota Approved turva veloituksetta!- Navigointi- Peruu|2015|103 000|15 500 €|08-2021",2015,103 000,15 500 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active (MY15.B|2015|72 000|15 500 €|06-2021",2015,72 000,15 500 €,06-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active / LED-VALOT / NAVIGOINTI / PERUUTUSKAMERA / JUURI HUOLLETTU /|2015|70 000|15 900 €|05-2021",2015,70 000,15 900 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - #Defa #Kamera #Hybrid|2015|127 000|14 990 €|06-2021",2015,127 000,14 990 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Su|2015|78 000|15 990 €|09-2021",2015,78 000,15 990 €,09-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Business|2015|120 000|16 490 €|06-2021",2015,120 000,16 490 €,06-2021
Toyota Auris (1.8)|2015|61 000|16 900 €|06-2021,2015,61 000,16 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Aut. ITSELATAAVA, VAIN 235€/KK, TOYOTA TOUCH, BLUETOOTH, CRUISE, USB, ALUT., PERUUTUSKAMERA|2015|129 000|15 190 €|07-2021",2015,129 000,15 190 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Edition 5-ov *JUURI HUOLLETTU* *** Korkotarjous 1.9% + kulut|2015|82 000|14 890 €|05-2021",2015,82 000,14 890 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style Aut // Led / Nahkaverhoilu / Lasikatto //|2015|135 000|16 900 €|05-2021",2015,135 000,16 900 €,05-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Active // Cruise / Peruutuskamera / Bluetooth & AUX //|2015|119 750|14 800 €|06-2021,2015,119 750,14 800 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Lounge // Cruise / Lasikatto / Peruutuskamera //|2015|46 400|17 800 €|06-2021",2015,46 400,17 800 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium - ** LED / NAVI / KAMERA / PANORAAMAKATTO / NAHKA-ALCANTRA **|2015|111 000|15 890 €|06-2021",2015,111 000,15 890 €,06-2021
Toyota Auris (1.8) TOYOTA TOURING SPORT 1.8 ACTIVE HYBRID HUOL:177500km.RAHOITUS JOPA ILMAN KÄSIRAHAA.|2015|182 000|12 880 €|05-2021,2015,182 000,12 880 €,05-2021
"Toyota Auris (1.6) 1,6 D-4D Active / Navi / Kamera / Webasto / Katsastettu 08/2021|2015|180 000|10 400 €|09-2021",2015,180 000,10 400 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov *Lohko+sisäp., Navi, Kamera*|2015|63 500|16 400 €|08-2021",2015,63 500,16 400 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Navigointi / Kaistavahti / Vakionopeudensäädin /|2015|59 000|16 590 €|05-2021",2015,59 000,16 590 €,05-2021
Toyota Auris (1.6)|2015|154 000|14 500 €|06-2021,2015,154 000,14 500 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition *** Korko nyt VAIN 0,99% ILMAN MUITA KULUJA|2015|119 000|15 400 €|05-2021",2015,119 000,15 400 €,05-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Premium|2015|135 000|15 950 €|05-2021",2015,135 000,15 950 €,05-2021
"Toyota Auris (1.6) 1,6 D-4D Active *** Korkotarjous 2.9% + kulut, ensimmäinen erä 3kk päästä|2015|125 000|10 890 €(sis. ALV)|06-2021",2015,125 000,10 890 €(sis. ALV),06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition navi ym 12kk maksuton approved turva!|2015|92 000|15 400 €|06-2021",2015,92 000,15 400 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active ** Suomi-auto / Toyota Approved Lisäturva 12kk ilman km rajaa **|2015|95 000|16 390 €|06-2021",2015,95 000,16 390 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2015|76 000|17 480 €|06-2021",2015,76 000,17 480 €,06-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5-ov - #LOHKOLÄM. #1-OMISTAJA #PLUS-PAKETTI #JARRUREMONTTI JUURI TEHTY|2015|117 000|14 990 €|07-2021",2015,117 000,14 990 €,07-2021
"Toyota Auris (1.2) Toyota AURIS 1,2 T Business Multidrive S|2015|158 000|12 900 €|06-2021",2015,158 000,12 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Aut // Peruutuskamera / Bluetooth-audio / Vakkari //|2015|114 000|14 990 €|07-2021",2015,114 000,14 990 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Active Edition Aut (juuri huollettu)|2015|69 000|16 950 €|07-2021",2015,69 000,16 950 €,07-2021
Toyota Auris (1.6) täyd.hkirja|2015|129 000|14 380 €|10-2021,2015,129 000,14 380 €,10-2021
Toyota Auris (1.8)|2015|55 185|17 900 €|05-2021,2015,55 185,17 900 €,05-2021
Toyota Auris (1.8)|2015|106 200|14 500 €|05-2021,2015,106 200,14 500 €,05-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S - Lapin auto, Navigaattori, Merkkiliikkeen huoltokirja, Peruutuskamera, Toyota|2015|93 000|15 890 €|06-2021",2015,93 000,15 890 €,06-2021
Toyota Auris (1.8) AURIS 1.8 TOURING SPORTS HYBRID NAVI LEDIT PERUUTUSKAMERA VAKKARI TÄYS HUOLTOKIRJA KAISTAVAHTI 2X RENKAAT ALUILLA|2015|56 000|17 900 €|07-2021,2015,56 000,17 900 €,07-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S ** Suomi-auto **|2015|89 000|15 790 €|06-2021",2015,89 000,15 790 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edt (15|2015|143 000|14 500 €|06-2021",2015,143 000,14 500 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2015|97 000|14 950 €|06-2021",2015,97 000,14 950 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Peruutuskamera!|2015|140 000|13 380 €|06-2021",2015,140 000,13 380 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov - Navigointi, automaattivahteisto, moottorilämmitin sisäpi|2015|44 000|17 980 €|06-2021",2015,44 000,17 980 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Aut // Vakkari / Bluetooth-audio / Peruutuskamera //|2015|77 000|16 900 €|07-2021",2015,77 000,16 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *Facelift / Suomiauto / Toyota Approved Turva 12kk ilman km rajaa*|2015|40 000|18 900 €|06-2021",2015,40 000,18 900 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition|2015|36 072|17 960 €|06-2021",2015,36 072,17 960 €,06-2021
Toyota Auris (1.8)|2015|37 000|18 500 €(sis. ALV)|08-2021,2015,37 000,18 500 €(sis. ALV),08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov / NAVI / *** Korkotarjous 2.9% + kulut, ensimmäinen erä 3k|2015|153 000|13 990 €|07-2021",2015,153 000,13 990 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Life / Peruutuskamera / Bluetooth audio / Ajotilan valinta /|2015|106 000|14 890 €|06-2021",2015,106 000,14 890 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt Aut.ac,cruise,navi Kuntotarkastettu ja katsastus voimassa|2015|131 000|16 500 €|06-2021",2015,131 000,16 500 €,06-2021
Toyota Auris (1.8)|2015|98 000|15 900 €|08-2021,2015,98 000,15 900 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov - **Korkotarjous 1,59%+kulut**Toimitus|2015|75 344|16 990 €|06-2021",2015,75 344,16 990 €,06-2021
Toyota Auris (1.8)|2015|51 000|18 600 €(sis. ALV)|08-2021,2015,51 000,18 600 €(sis. ALV),08-2021
"Toyota Auris (1.2) 1,2 T Active / NAVI / LOHKO / 1.OMIST.|2015|54 000|14 990 €|06-2021",2015,54 000,14 990 €,06-2021
Toyota Auris (1.6)|2015|120 000|12 850 €|06-2021,2015,120 000,12 850 €,06-2021
Toyota Auris (1.8)|2015|142 000|15 000 €|10-2021,2015,142 000,15 000 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition / Merkki huollettu / Vakkari / Navigointi /|2015|103 000|16 200 €|06-2021",2015,103 000,16 200 €,06-2021
"Toyota Auris (1.2) 1,2 T Active|2015|84 000|15 900 €|08-2021",2015,84 000,15 900 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov - Korko 2,99% + kulut|2015|64 000|16 990 €|08-2021",2015,64 000,16 990 €,08-2021
Toyota Auris (1.8)|2015|88 000|16 480 €|07-2021,2015,88 000,16 480 €,07-2021
Toyota Auris (1.8) AURIS 1.8H SPORTSWAGON FACELIFT PERUUTUSKAMERA VAKKARI TÄYS MERKKILIIKKEEN HUOLTOKIRJA|2015|170 000|13 900 €|06-2021,2015,170 000,13 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Luxury e- CVT|2015|73 000|16 900 €|06-2021",2015,73 000,16 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition|2015|105 000|15 500 €|06-2021",2015,105 000,15 500 €,06-2021
"Toyota Auris (1.6) 1,6 D-4D Active **Korko nyt 0,86%+kulut Huoltorahalla!**|2015|85 000|13 490 €|07-2021",2015,85 000,13 490 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid A, Kamera, Vakionopeuden säädin, Handsfree, Automaatti-ilmastointi|2015|136 500|14 490 €|11-2021",2015,136 500,14 490 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style / Lasikatto / Vetokoukku / NAVI|2015|135 000|14 990 €|06-2021",2015,135 000,14 990 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov|2015|50 000|17 900 €|07-2021",2015,50 000,17 900 €,07-2021
"Toyota Auris (1.3) 1,33 Dual VVT-i Life (MY15.B) PÖRHÖ-TAKUU JA TOIMITUS KOTIIN VELOITUKSETTA|2015|147 000|11 900 €|06-2021",2015,147 000,11 900 €,06-2021
Toyota Auris (1.8)|2015|69 536|16 990 €|07-2021,2015,69 536,16 990 €,07-2021
"Toyota Auris (1.2) 1,2 T Active *** Korkotarjous 2.9% + kulut, ensimmäinen erä 3kk päästä|2015|31 000|16 490 €|07-2021",2015,31 000,16 490 €,07-2021
"Toyota Auris (1.4) 1,4 D-4D DPF Life 5ov. Hienokuntoinen. Ledit. Ilmastoitu. Kats 01/22. Rahoitus|2015|74 000|12 990 €|07-2021",2015,74 000,12 990 €,07-2021
Toyota Auris (1.2)|2015|125 459|14 900 €|07-2021,2015,125 459,14 900 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid / Tulossa myyntiin / Vetokoukku / Navi / Peruutuskamera /|2015|56 000|16 890 €|07-2021",2015,56 000,16 890 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edt|2015|163 000|12 990 €|06-2021",2015,163 000,12 990 €,06-2021
"Toyota Auris (1.2) VARATTU*KÄYTÄNNÖLLINEN* 1,2 T Active Edition Rahoituksella Tarkastettuna Kotiin toimitettuna!|2015|131 000|13 190 €|07-2021",2015,131 000,13 190 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5-ov|2015|145 000|14 800 €|07-2021",2015,145 000,14 800 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov / KOUKKU / LOHKOLÄM. / SUOMIAUTO / NAVI|2015|80 000|16 990 €|09-2021",2015,80 000,16 990 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov - **Korkotarjous 1,59%+kulut**Toimitus|2015|52 695|17 890 €|07-2021",2015,52 695,17 890 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition|2015|140 000|13 800 €|07-2021",2015,140 000,13 800 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5-ov / Navi / Peruutuskamera / Suomi-auto / Lohko /|2015|111 000|14 900 €|07-2021",2015,111 000,14 900 €,07-2021
"Toyota Auris (1.6) 1,6 D-4D Active|2015|121 000|11 900 €|08-2021",2015,121 000,11 900 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Active, Navi, Peruutuskamera...|2015|105 000|14 590 €|07-2021",2015,105 000,14 590 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active ** P. kamera / Cruise / Bluetooth / Lohko + sisäp. **|2015|160 000|13 900 €|07-2021",2015,160 000,13 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2015|79 000|16 900 €|07-2021",2015,79 000,16 900 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5-ov|2015|92 000|15 500 €|07-2021",2015,92 000,15 500 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Peruutuskamera!|2015|140 000|13 380 €|07-2021",2015,140 000,13 380 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium (15.B|2015|136 000|16 500 €|08-2021",2015,136 000,16 500 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active // Kaistavahti / Vetokoukku / Suosittu hybridifarkku!|2015|111 000|14 990 €|07-2021",2015,111 000,14 990 €,07-2021
Toyota Auris (1.8)|2015|131 000|16 500 €|08-2021,2015,131 000,16 500 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active // Cruise / Kaistavahti / Navigointi //|2015|77 500|17 390 €|07-2021",2015,77 500,17 390 €,07-2021
Toyota Auris (1.8)|2015|66 550|15 900 €|07-2021,2015,66 550,15 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *Panoraama / Navi / P-Kamera*|2015|136 000|15 830 €|07-2021",2015,136 000,15 830 €,07-2021
"Toyota Auris (1.6) 1,6 D-4D Active|2015|130 000|11 700 €|09-2021",2015,130 000,11 700 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Navi / Peruutuskamera / Puolinahkasisusta / 1-om Suomi-Auto **|2015|78 000|16 400 €|07-2021",2015,78 000,16 400 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Edition 5ov / Suomiauto|2015|62 431|16 900 €|07-2021",2015,62 431,16 900 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active - **Rahoituskorko 1,9%+kulut**|2015|99 000|15 890 €|07-2021",2015,99 000,15 890 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Active Edt A (15|2015|97 000|15 500 €|08-2021",2015,97 000,15 500 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2015|73 000|15 900 €|07-2021",2015,73 000,15 900 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5-ov *Xenon*P.Kamera*|2015|92 000|15 800 €|07-2021",2015,92 000,15 800 €,07-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suo|2015|78 336|16 490 €|07-2021",2015,78 336,16 490 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 D-4D Style|2015|167 000|12 900 €|09-2021",2015,167 000,12 900 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5-ov / Suomi-auto / Peruutuskamera / Navi / Autom.ilmastointi /|2015|89 000|15 290 €|07-2021",2015,89 000,15 290 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edt (15|2015|92 000|14 800 €|07-2021",2015,92 000,14 800 €,07-2021
Toyota Auris (1.6)|2015|142 000|13 499 €|08-2021,2015,142 000,13 499 €,08-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S ** Vähän ajettu Suomi-auto **|2015|54 000|16 490 €|07-2021",2015,54 000,16 490 €,07-2021
